1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
43,private,160246,some-college,10,divorced,prof-specialty,unmarried,black,female,0,0,40,united-states,<=50k
23,private,186813,hs-grad,9,never-married,protective-serv,own-child,amer-indian-eskimo,male,0,0,40,united-states,<=50k
29,private,162312,assoc-voc,11,never-married,machine-op-inspct,not-in-family,other,male,0,0,40,united-states,<=50k
58,private,183893,some-college,10,divorced,adm-clerical,unmarried,black,female,0,0,40,united-states,<=50k
55,?,270228,assoc-acdm,12,married-civ-spouse,?,husband,black,male,7688,0,40,united-states,>50k
40,private,111829,masters,14,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,<=50k
43,federal-gov,175669,some-college,10,married-civ-spouse,adm-clerical,wife,white,female,0,0,40,united-states,<=50k
25,state-gov,104097,masters,14,never-married,exec-managerial,not-in-family,white,male,0,0,40,united-states,<=50k
34,self-emp-inc,202450,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,50,united-states,<=50k
26,private,109570,some-college,10,separated,sales,unmarried,white,female,0,0,35,united-states,<=50k
39,private,236391,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,50,united-states,>50k
21,private,136975,hs-grad,9,never-married,other-service,own-child,white,male,0,0,40,united-states,<=50k
45,private,167523,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,2179,45,united-states,<=50k
33,private,240979,some-college,10,never-married,exec-managerial,not-in-family,white,male,0,0,40,united-states,<=50k
39,private,151023,some-college,10,divorced,adm-clerical,unmarried,white,female,114,0,45,united-states,<=50k
29,private,236436,assoc-acdm,12,never-married,prof-specialty,not-in-family,white,female,8614,0,40,united-states,>50k
29,?,153167,some-college,10,never-married,?,own-child,black,female,0,0,40,united-states,<=50k
52,private,61735,11th,7,married-civ-spouse,other-service,husband,white,male,0,0,40,united-states,<=50k
24,private,388885,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,0,0,48,united-states,<=50k
77,self-emp-inc,84979,doctorate,16,married-civ-spouse,farming-fishing,husband,white,male,20051,0,40,united-states,>50k
31,private,179013,hs-grad,9,separated,craft-repair,not-in-family,black,male,0,0,40,united-states,<=50k
32,private,156464,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
57,private,35884,hs-grad,9,divorced,other-service,not-in-family,white,female,0,0,40,united-states,<=50k
32,private,182714,hs-grad,9,never-married,sales,not-in-family,white,female,0,0,45,united-states,<=50k
37,self-emp-not-inc,177277,some-college,10,never-married,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50k
51,private,70767,hs-grad,9,married-civ-spouse,adm-clerical,other-relative,white,female,0,0,40,united-states,<=50k
53,local-gov,321770,hs-grad,9,married-spouse-absent,transport-moving,other-relative,white,female,0,0,35,united-states,<=50k
32,private,158416,hs-grad,9,divorced,sales,not-in-family,white,male,0,0,50,united-states,<=50k
30,private,312667,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
31,private,259531,assoc-voc,11,never-married,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50k
28,private,186239,some-college,10,never-married,adm-clerical,unmarried,black,female,0,0,40,united-states,<=50k
24,private,103064,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k
31,private,168521,bachelors,13,never-married,exec-managerial,not-in-family,white,female,0,0,40,united-states,<=50k
60,private,198170,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,>50k
21,private,353628,10th,6,separated,sales,unmarried,black,female,0,0,38,united-states,<=50k
31,private,272069,assoc-voc,11,divorced,transport-moving,not-in-family,white,male,0,0,40,united-states,<=50k
26,private,22328,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,>50k
53,self-emp-inc,55139,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k
42,?,212206,masters,14,married-civ-spouse,?,wife,white,female,0,1887,48,united-states,>50k
29,private,119004,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,0,2179,40,united-states,<=50k
45,private,252079,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,>50k
70,private,315868,bachelors,13,divorced,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50k
40,state-gov,174283,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,0,1887,50,united-states,>50k
18,private,126071,hs-grad,9,never-married,craft-repair,own-child,white,male,0,0,40,united-states,<=50k
41,private,282964,some-college,10,divorced,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50k
28,private,328518,bachelors,13,never-married,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50k
23,state-gov,283499,hs-grad,9,never-married,protective-serv,own-child,white,male,0,0,40,united-states,<=50k
32,private,286675,some-college,10,never-married,exec-managerial,other-relative,white,male,0,0,40,united-states,<=50k
36,private,132879,hs-grad,9,divorced,exec-managerial,unmarried,white,male,0,0,45,united-states,<=50k
26,private,314798,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,0,0,50,united-states,<=50k
35,private,134367,assoc-acdm,12,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50k
25,local-gov,366796,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k
28,private,195573,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,50,united-states,<=50k
31,private,164190,10th,6,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
58,self-emp-inc,190763,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50k
55,local-gov,209535,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50k
54,private,156003,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
33,private,55699,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,3908,0,40,united-states,<=50k
28,private,183151,11th,7,married-civ-spouse,handlers-cleaners,husband,white,male,7688,0,40,united-states,>50k
53,private,192386,hs-grad,9,separated,transport-moving,unmarried,white,male,0,0,45,united-states,<=50k
23,private,99543,12th,8,never-married,transport-moving,not-in-family,white,male,0,0,46,united-states,<=50k
39,private,119272,10th,6,divorced,transport-moving,not-in-family,white,male,0,0,40,united-states,<=50k
21,private,211601,some-college,10,never-married,adm-clerical,own-child,black,female,0,0,40,united-states,<=50k
26,private,154785,some-college,10,married-spouse-absent,adm-clerical,own-child,other,female,0,0,35,united-states,<=50k
21,private,213041,hs-grad,9,never-married,adm-clerical,own-child,white,female,0,0,40,cuba,<=50k
59,private,229939,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,<=50k
61,private,175331,10th,6,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
30,private,226443,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,>50k
22,private,46561,assoc-voc,11,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
50,private,98215,hs-grad,9,divorced,other-service,not-in-family,white,male,0,0,40,united-states,<=50k
59,local-gov,181242,10th,6,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
28,private,315287,hs-grad,9,never-married,adm-clerical,other-relative,black,male,0,0,40,?,<=50k
34,private,269723,hs-grad,9,divorced,exec-managerial,unmarried,white,female,2977,0,50,united-states,<=50k
48,private,50880,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,germany,<=50k
41,federal-gov,356934,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,0,44,united-states,>50k
47,private,175925,10th,6,married-civ-spouse,sales,husband,white,male,0,2179,52,united-states,<=50k
29,self-emp-not-inc,164607,assoc-voc,11,married-civ-spouse,farming-fishing,husband,white,male,0,0,50,united-states,<=50k
30,private,224462,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,0,0,40,united-states,<=50k
27,private,179565,bachelors,13,never-married,adm-clerical,not-in-family,white,female,0,0,37,united-states,<=50k
19,private,199495,hs-grad,9,never-married,craft-repair,own-child,white,male,0,0,40,united-states,<=50k
45,private,175262,9th,5,married-civ-spouse,handlers-cleaners,husband,asian-pac-islander,male,0,0,40,india,<=50k
37,private,220585,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50k
44,local-gov,231793,doctorate,16,married-spouse-absent,prof-specialty,unmarried,white,female,0,0,38,united-states,<=50k
34,federal-gov,191342,bachelors,13,married-civ-spouse,adm-clerical,husband,asian-pac-islander,male,0,0,38,united-states,<=50k
30,private,186420,bachelors,13,never-married,tech-support,not-in-family,white,female,0,0,35,united-states,<=50k
30,private,328242,bachelors,13,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,0,0,40,hong,>50k
56,private,279340,11th,7,separated,other-service,not-in-family,black,female,0,0,40,united-states,<=50k
19,private,174478,hs-grad,9,never-married,other-service,own-child,white,female,0,0,40,united-states,<=50k
45,private,145636,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,1977,43,united-states,>50k
21,private,120326,some-college,10,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,<=50k
34,self-emp-not-inc,246439,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,0,0,45,united-states,<=50k
27,private,144133,bachelors,13,married-civ-spouse,exec-managerial,other-relative,white,male,0,0,50,united-states,<=50k
44,local-gov,145522,masters,14,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k
33,private,312055,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,0,40,united-states,<=50k
32,private,235847,some-college,10,never-married,exec-managerial,other-relative,white,female,0,0,50,united-states,<=50k
37,private,187748,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
26,private,396482,bachelors,13,never-married,sales,not-in-family,white,female,0,0,48,united-states,<=50k
37,private,143058,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
44,private,230592,bachelors,13,never-married,tech-support,not-in-family,white,male,0,0,35,united-states,<=50k
30,local-gov,40338,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
55,local-gov,115457,hs-grad,9,married-civ-spouse,other-service,husband,white,male,0,0,40,united-states,<=50k
36,private,374983,11th,7,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
29,private,285419,12th,8,never-married,tech-support,not-in-family,white,male,0,0,40,united-states,<=50k
45,state-gov,187581,assoc-voc,11,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,<=50k
42,private,68729,some-college,10,never-married,craft-repair,not-in-family,asian-pac-islander,male,0,0,40,united-states,<=50k
27,private,333990,assoc-voc,11,never-married,exec-managerial,own-child,white,female,0,0,40,united-states,<=50k
43,private,184378,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,35,united-states,<=50k
21,private,232591,hs-grad,9,never-married,adm-clerical,own-child,white,male,0,0,40,united-states,<=50k
33,private,143851,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k
34,private,202498,12th,8,married-civ-spouse,other-service,husband,white,male,0,0,40,dominican-republic,<=50k
54,private,343242,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,44,united-states,>50k
30,private,460408,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k
63,private,205246,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,black,male,0,0,40,united-states,<=50k
36,private,230329,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,>50k
25,private,197871,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,0,50,united-states,<=50k
72,?,201375,assoc-acdm,12,widowed,?,not-in-family,white,female,0,0,40,united-states,<=50k
55,private,194290,hs-grad,9,divorced,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50k
44,private,191814,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,0,45,united-states,>50k
41,private,95168,hs-grad,9,never-married,machine-op-inspct,unmarried,black,female,0,0,40,united-states,<=50k
20,?,137876,some-college,10,never-married,?,own-child,white,male,0,0,40,united-states,<=50k
47,private,386136,assoc-acdm,12,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50k
41,private,152529,bachelors,13,never-married,prof-specialty,not-in-family,white,male,0,0,40,united-states,>50k
35,private,214891,hs-grad,9,married-civ-spouse,transport-moving,husband,other,male,0,0,40,dominican-republic,<=50k
18,private,133654,hs-grad,9,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,<=50k
57,private,73051,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
25,self-emp-inc,454934,some-college,10,never-married,sales,own-child,white,female,0,0,35,united-states,<=50k
35,self-emp-not-inc,185621,bachelors,13,never-married,prof-specialty,own-child,white,female,0,0,40,united-states,<=50k
61,private,101500,assoc-voc,11,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,<=50k
43,?,35523,assoc-acdm,12,divorced,?,not-in-family,white,female,0,0,35,united-states,<=50k
32,local-gov,186993,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
52,private,232132,12th,8,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,45,united-states,>50k
40,private,105936,bachelors,13,divorced,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k
35,private,105821,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,5178,0,40,united-states,>50k
42,private,178074,hs-grad,9,divorced,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50k
34,private,191930,some-college,10,married-civ-spouse,machine-op-inspct,husband,black,male,0,0,40,united-states,<=50k
27,private,130807,assoc-acdm,12,married-civ-spouse,tech-support,husband,white,male,0,0,40,united-states,<=50k
65,self-emp-not-inc,144822,9th,5,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,<=50k
49,?,296892,hs-grad,9,married-civ-spouse,?,husband,white,male,0,0,40,puerto-rico,<=50k
48,private,173243,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,0,0,45,united-states,>50k
30,private,189759,bachelors,13,never-married,sales,not-in-family,white,male,0,0,40,united-states,<=50k
68,self-emp-not-inc,69249,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,0,0,50,united-states,>50k
32,private,27051,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,0,0,44,united-states,<=50k
44,private,60414,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k
